22:04:09:04:28:38.6,Lunatic Woopir - f60d,Striker - 1f4b,우피르_곤봉던지기,755,0,0,0
22:04:09:04:36:02.7,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,3053,0,0,0
22:04:09:04:36:02.7,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,25095,0,0,0
22:04:09:04:36:02.7,Striker - 551b,Frenzied Cicerra - 05ea,Moon Flash Kick,202237,0,1,0
22:04:09:04:36:02.7,Sharpshooter,Frenzied Cicerra - 05ea,호크아이 평타,8198,0,0,0
22:04:09:04:36:03.7,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,2990,0,0,0
22:04:09:04:36:03.7,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,3023,0,0,0
22:04:09:04:36:03.7,Bard - 191c,Frenzied Cicerra - 05ea,[배틀 아이템] 회오리 폭탄 발사체 대미지,425430,0,0,0
22:04:09:04:36:03.7,Sharpshooter,Frenzied Cicerra - 05ea,Charged Shot,395099,1,0,0
22:04:09:04:36:03.7,Sharpshooter,Frenzied Cicerra - 05ea,Charged Shot,303633,0,0,0
22:04:09:04:36:04.8,Striker - 551b,Frenzied Cicerra - 05ea,Lightning Whisper,124946,0,0,0
22:04:09:04:36:05.8,Sharpshooter,Frenzied Cicerra - 05ea,Atomic Arrow,14325,1,0,0
22:04:09:04:36:05.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,74933,0,0,0
22:04:09:04:36:06.8,Bard - 191c,Frenzied Cicerra - 05ea,Heavenly Tune,65256,1,0,0
22:04:09:04:36:06.8,Sharpshooter,Frenzied Cicerra - 05ea,Wings of Storm,26125,0,0,0
22:04:09:04:36:06.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,252598,1,0,0
22:04:09:04:36:06.8,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,14930,0,0,0
22:04:09:04:36:06.9,Sharpshooter,Frenzied Cicerra - 05ea,Wings of Storm,89085,1,0,0
22:04:09:04:36:06.9,Sharpshooter,Frenzied Cicerra - 05ea,Wings of Storm,50966,0,0,0
22:04:09:04:36:06.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,209034,0,0,0
22:04:09:04:36:07.9,Sharpshooter,Frenzied Cicerra - 05ea,Last Rush,760105,1,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,41907,0,0,0
22:04:09:04:36:07.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Punishing Strike,1854704,1,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,125005,1,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,62937,0,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Tiger Emerges,64292,1,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,125825,1,0,0
22:04:09:04:36:07.9,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,18370,0,0,0
22:04:09:04:36:07.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,126083,1,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Tiger Emerges,65041,1,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,68359,0,0,0
22:04:09:04:36:08.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,393041,1,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,137932,1,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,52308,0,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Tiger Emerges,299439,0,0,0
22:04:09:04:36:08.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Tiger Emerges,592357,1,0,0
22:04:09:04:36:08.9,Sharpshooter,Frenzied Cicerra - 05ea,Atomic Arrow,333781,1,0,0
22:04:09:04:36:08.9,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,36056,0,0,0
22:04:09:04:36:08.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,58862,0,0,0
22:04:09:04:36:10.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,109468,1,0,0
22:04:09:04:36:10.0,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,51846,0,0,0
22:04:09:04:36:10.0,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,22163,0,0,0
22:04:09:04:36:10.0,Sharpshooter,Frenzied Cicerra - 05ea,Snipe,3552215,1,0,0
22:04:09:04:36:10.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,32529,0,0,0
22:04:09:04:36:10.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,107427,1,0,0
22:04:09:04:36:10.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,169567,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,168506,1,0,0
22:04:09:04:36:11.0,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,77603,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,167527,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,164789,1,0,0
22:04:09:04:36:11.0,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,55902,0,0,0
22:04:09:04:36:11.0,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,38645,0,0,0
22:04:09:04:36:11.0,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,4028,0,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,170641,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,165644,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Reverse Gravity,303851,1,0,0
22:04:09:04:36:11.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,87539,0,0,0
22:04:09:04:36:11.1,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,4101,0,0,0
22:04:09:04:36:11.1,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,78490,0,0,0
22:04:09:04:36:11.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,61842,0,0,0
22:04:09:04:36:11.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,90854,0,0,0
22:04:09:04:36:11.1,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Lightning Tiger Strike,880444,0,0,0
22:04:09:04:36:11.1,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,47767,1,0,0
22:04:09:04:36:11.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,58005,0,0,0
22:04:09:04:36:11.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,87822,0,0,0
22:04:09:04:36:11.1,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,83689,0,0,0
22:04:09:04:36:12.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,88664,0,0,0
22:04:09:04:36:12.1,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,89156,0,0,0
22:04:09:04:36:12.1,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,8765,1,0,0
22:04:09:04:36:12.1,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,51546,0,0,0
22:04:09:04:36:12.1,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,202805,1,0,0
22:04:09:04:36:12.1,Striker - 551b,Frenzied Cicerra - 05ea,Sky Shattering Blow,17255,0,0,0
22:04:09:04:36:12.1,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,100669,0,0,0
22:04:09:04:36:12.1,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,3921,0,0,0
22:04:09:04:36:12.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,32695,0,0,0
22:04:09:04:36:12.2,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,39303,0,0,0
22:04:09:04:36:12.2,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,109858,0,0,0
22:04:09:04:36:12.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,57990,0,0,0
22:04:09:04:36:12.2,Sharpshooter,Frenzied Cicerra - 05ea,Sharp Shooter,350003,1,0,0
22:04:09:04:36:12.2,Sharpshooter,Frenzied Cicerra - 05ea,Sharp Shooter,133222,0,0,0
22:04:09:04:36:12.2,Sharpshooter,Frenzied Cicerra - 05ea,Sharp Shooter,134824,0,0,0
22:04:09:04:36:12.2,Sharpshooter,Frenzied Cicerra - 05ea,Sharp Shooter,350321,1,0,0
22:04:09:04:36:12.2,Sharpshooter,Frenzied Cicerra - 05ea,Sharp Shooter,345092,1,0,0
22:04:09:04:36:12.2,Striker - 551b,Frenzied Cicerra - 05ea,Sky Shattering Blow,23596,0,0,0
22:04:09:04:36:12.2,Bard - 191c,Frenzied Cicerra - 05ea,Soundholic,115055,0,0,0
22:04:09:04:36:13.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Reverse Gravity,729627,1,0,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,51426,0,0,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,13404,0,1,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,13586,0,1,0
22:04:09:04:36:13.2,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,51139,1,0,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,53632,1,1,0
22:04:09:04:36:13.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,171745,1,0,0
22:04:09:04:36:13.2,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,154990,1,0,0
22:04:09:04:36:13.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,60021,0,0,0
22:04:09:04:36:13.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,90943,0,0,0
22:04:09:04:36:13.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Esoteric Reaction,570832,0,0,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,53779,1,1,0
22:04:09:04:36:13.2,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,79454,0,0,0
22:04:09:04:36:13.2,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,54032,0,1,0
22:04:09:04:36:14.3,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,38456,0,0,0
22:04:09:04:36:14.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Frost's Call,84746,0,0,0
22:04:09:04:36:14.3,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,155179,1,0,0
22:04:09:04:36:14.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Frost's Call,274390,1,0,0
22:04:09:04:36:14.3,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,43212,0,0,0
22:04:09:04:36:14.3,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,50030,1,0,0
22:04:09:04:36:14.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,60275,0,0,0
22:04:09:04:36:14.3,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,82577,0,1,0
22:04:09:04:36:14.3,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,4863,0,1,0
22:04:09:04:36:14.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Frost's Call,83917,0,0,0
22:04:09:04:36:14.3,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,77698,0,0,0
22:04:09:04:36:14.3,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,4821,0,1,0
22:04:09:04:36:14.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,202115,1,0,0
22:04:09:04:36:15.3,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,39182,0,0,0
22:04:09:04:36:15.3,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,9542,0,1,0
22:04:09:04:36:15.3,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,68350,0,0,0
22:04:09:04:36:15.3,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,105901,0,0,0
22:04:09:04:36:15.4,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,13231,0,0,0
22:04:09:04:36:15.4,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,32254,0,0,0
22:04:09:04:36:15.4,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,25168,1,1,0
22:04:09:04:36:15.4,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,29889,0,0,0
22:04:09:04:36:15.4,Sharpshooter,Frenzied Cicerra - 05ea,Blade Storm,235360,1,0,0
22:04:09:04:36:15.4,Striker - 551b,Frenzied Cicerra - 05ea,Moon Flash Kick,24216,0,1,0
22:04:09:04:36:15.4,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,18361,0,0,0
22:04:09:04:36:15.4,Sorceress - c17b,Frenzied Cicerra - 05ea,Squall,160075,1,0,1
22:04:09:04:36:15.4,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,3378,0,0,0
22:04:09:04:36:15.4,Striker - 551b,Frenzied Cicerra - 05ea,Moon Flash Kick,18500,0,1,0
22:04:09:04:36:16.4,Sorceress - c17b,Frenzied Cicerra - 05ea,Frost's Call,873090,1,0,0
22:04:09:04:36:16.4,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,30324,1,0,0
22:04:09:04:36:16.4,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,3223,0,0,0
22:04:09:04:36:16.5,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,59814,0,0,0
22:04:09:04:36:16.5,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,38739,0,0,0
22:04:09:04:36:16.5,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,25451,0,1,0
22:04:09:04:36:16.5,Striker - 551b,Frenzied Cicerra - 05ea,Moon Flash Kick,260192,0,1,0
22:04:09:04:36:16.5,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,4108,0,0,0
22:04:09:04:36:16.5,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,25498,0,1,0
22:04:09:04:36:16.5,Sorceress - c17b,Frenzied Cicerra - 05ea,[소서리스] 기본 공격,16145,1,0,0
22:04:09:04:36:16.5,Sorceress - c17b,Frenzied Cicerra - 05ea,[소서리스] 기본 공격,24814,1,0,0
22:04:09:04:36:17.5,Bard - 191c,Frenzied Cicerra - 05ea,Sound Shock,4049,0,0,0
22:04:09:04:36:17.5,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,15738,0,0,0
22:04:09:04:36:17.5,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,50506,1,0,0
22:04:09:04:36:17.5,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,60320,0,0,0
22:04:09:04:36:17.5,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,11115,0,0,0
22:04:09:04:36:17.5,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,4816,0,1,0
22:04:09:04:36:17.5,Striker - 551b,Frenzied Cicerra - 05ea,기본 평타,4860,0,1,0
22:04:09:04:36:17.5,Bard - 191c,Frenzied Cicerra - 05ea,Prelude of Storm,60127,0,0,0
22:04:09:04:36:17.5,Bard - 191c,Frenzied Cicerra - 05ea,Prelude of Storm,24096,0,0,0
22:04:09:04:36:17.5,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,83167,0,0,0
22:04:09:04:36:17.6,Bard - 191c,Frenzied Cicerra - 05ea,Sonic Vibration,15309,0,0,0
22:04:09:04:36:18.6,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,58555,0,0,0
22:04:09:04:36:18.6,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,10311,0,0,0
22:04:09:04:36:18.6,Bard - 191c,Frenzied Cicerra - 05ea,Prelude of Storm,23620,0,0,0
22:04:09:04:36:18.6,Sharpshooter,Frenzied Cicerra - 05ea,Moving Slash,68415,1,0,0
22:04:09:04:36:18.6,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,36852,0,0,0
22:04:09:04:36:18.6,23D57F6A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,21584,0,0,0
22:04:09:04:36:19.6,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,85791,0,0,0
22:04:09:04:36:19.6,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,10579,0,0,0
22:04:09:04:36:19.6,Bard - 191c,Frenzied Cicerra - 05ea,Prelude of Storm,18876,0,0,0
22:04:09:04:36:19.6,Sorceress - c17b,Frenzied Cicerra - 05ea,[소서리스] 기본 공격,15690,1,0,0
22:04:09:04:36:19.6,Sorceress - c17b,Frenzied Cicerra - 05ea,[소서리스] 기본 공격,22997,1,0,0
22:04:09:04:36:19.6,Sharpshooter,Frenzied Cicerra - 05ea,Arrow Wave,294960,1,0,0
22:04:09:04:36:20.6,Striker - 551b,Frenzied Cicerra - 05ea,Sky Shattering Blow,31658,1,0,1
22:04:09:04:36:20.7,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,30616,0,0,0
22:04:09:04:36:20.7,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,17168,0,0,0
22:04:09:04:36:20.7,Sharpshooter,Frenzied Cicerra - 05ea,Arrow Wave,285533,1,0,0
22:04:09:04:36:20.7,Striker - 551b,Frenzied Cicerra - 05ea,Sky Shattering Blow,21814,0,0,1
22:04:09:04:36:20.7,Bard - 191c,Frenzied Cicerra - 05ea,Wind of Music,11338,0,0,0
22:04:09:04:36:20.7,Sharpshooter,Frenzied Cicerra - 05ea,Bleed,23399,0,0,0
22:04:09:04:36:20.7,Sharpshooter,Frenzied Cicerra - 05ea,Arrow Wave,268188,1,0,0
22:04:09:04:36:20.7,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,166260,0,0,0
22:04:09:04:36:20.7,Bard - 191c,Frenzied Cicerra - 05ea,Wind of Music,16706,0,0,0
22:04:09:04:36:21.7,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,27520,0,0,0
22:04:09:04:36:21.7,Sharpshooter,Frenzied Cicerra - 05ea,Deadly Slash,7715,0,0,0
22:04:09:04:36:21.7,Sharpshooter,Frenzied Cicerra - 05ea,Bleed,22823,0,0,0
22:04:09:04:36:21.7,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,43486,0,0,0
22:04:09:04:36:21.8,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,76776,1,0,0
22:04:09:04:36:21.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,28231,0,0,0
22:04:09:04:36:21.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,28185,0,0,0
22:04:09:04:36:21.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,60364,1,0,0
22:04:09:04:36:22.8,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,27030,0,0,0
22:04:09:04:36:22.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,31600,0,0,0
22:04:09:04:36:22.8,Sharpshooter,Frenzied Cicerra - 05ea,Atomic Arrow,6964,0,0,0
22:04:09:04:36:22.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,33976,0,0,0
22:04:09:04:36:22.8,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,42969,0,0,0
22:04:09:04:36:22.8,Sharpshooter,Frenzied Cicerra - 05ea,Bleed,22599,0,0,0
22:04:09:04:36:22.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,35275,0,0,0
22:04:09:04:36:22.8,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,75651,1,0,0
22:04:09:04:36:22.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,75614,1,0,0
22:04:09:04:36:22.8,Bard - 191c,Frenzied Cicerra - 05ea,Bleed,27941,0,0,0
22:04:09:04:36:22.8,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,39134,0,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,83424,1,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,42534,0,0,0
22:04:09:04:36:23.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,42836,0,0,0
22:04:09:04:36:23.9,Sharpshooter,Frenzied Cicerra - 05ea,Bleed,45066,0,0,0
22:04:09:04:36:23.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,78139,1,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,42993,0,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,86784,1,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,43548,0,0,0
22:04:09:04:36:23.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,73911,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,43337,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,43063,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Call the Wind God,43253,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,108682,0,0,0
22:04:09:04:36:24.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Blaze,40102,0,0,0
22:04:09:04:36:24.9,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,43042,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,13102,0,0,0
22:04:09:04:36:24.9,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,183791,0,0,0
22:04:09:04:36:26.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,62518,0,0,0
22:04:09:04:36:26.0,Sharpshooter,Frenzied Cicerra - 05ea,Atomic Arrow,181522,1,0,0
22:04:09:04:36:26.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,42492,0,0,0
22:04:09:04:36:26.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,127142,1,0,0
22:04:09:04:36:26.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,115831,1,0,0
22:04:09:04:36:26.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,57794,0,0,0
22:04:09:04:36:26.0,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,32335,0,0,0
22:04:09:04:36:26.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,57892,0,0,0
22:04:09:04:36:27.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,57092,0,0,0
22:04:09:04:36:27.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,58283,0,0,0
22:04:09:04:36:27.0,Striker - 551b,Frenzied Cicerra - 05ea,Esoteric Skill: Blast Formation,57306,0,0,0
22:04:09:04:36:27.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Seraphic Hail,152864,1,0,0
22:04:09:04:36:27.0,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,44906,0,0,0
22:04:09:04:36:27.1,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,37866,0,0,0
22:04:09:04:36:28.1,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,46677,0,0,0
22:04:09:04:36:28.1,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,38682,0,0,0
22:04:09:04:36:29.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,24557,0,0,0
22:04:09:04:36:29.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,68346,0,0,0
22:04:09:04:36:29.2,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,38064,0,0,0
22:04:09:04:36:29.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,127281,1,0,0
22:04:09:04:36:29.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,128465,1,0,0
22:04:09:04:36:29.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,124064,1,0,0
22:04:09:04:36:30.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,125727,1,0,0
22:04:09:04:36:30.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Bleed,45204,0,0,0
22:04:09:04:36:30.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,126862,1,0,0
22:04:09:04:36:30.2,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,123789,1,0,0
22:04:09:04:36:30.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,128660,1,0,0
22:04:09:04:36:30.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,127240,1,0,0
22:04:09:04:36:30.3,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,37812,0,0,0
22:04:09:04:36:30.3,Sorceress - c17b,Frenzied Cicerra - 05ea,Rime Arrow,124535,1,0,0
22:04:09:04:36:31.3,23D7486A,Frenzied Cicerra - 05ea,에고 하프 기본 공격,16991,0,0,0
22:04:09:04:36:31.3,Striker - 551b,Frenzied Cicerra - 05ea,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,41598,0,0,0
22:04:09:04:36:31.3,Striker - 551b,Frenzied Cicerra - 05ea,Storm Dragon Awakening,19737,0,0,0
22:04:09:04:36:31.4,Sorceress - c17b,Frenzied Cicerra - 05ea,Punishing Strike,1889538,1,0,0
